Ngày,NhietDoMax,NhietDoMin,NhietDoTB,NhietDoCamNhanMax,NhietDoCamNhanMin,NhietoCamNhan,SuongMu,DoAm,GioGiat,VanTocGio,HuongGio,MucNuocBien,MayChePhu,TamNhin,BucXa,NangLuongMayTroi,ChiSoUV,MatTrang,TinhTrang,MoTa,Mua/KhngMua
3/3/2024,34.0,25.0,29.4,36.5,25.0,31.5,21.0,62.0,34.9,22.9,138.4,1010.9,36.6,10.2,257.5,22.4,10,0.75,2,Partly cloudy throughout the day.,notrain
3/4/2024,34.0,26.0,29.3,37.3,26.0,31.7,21.9,66.1,31.3,24.1,151.8,1010.5,33.7,10.1,290.7,25.1,10,0.79,2,Partly cloudy throughout the day.,notrain
3/5/2024,34.0,26.0,29.0,39.3,26.0,33.7,24.8,79.7,28.4,18.4,165.1,1010.0,42.2,9.7,298.5,25.8,10,0.83,2,Partly cloudy throughout the day.,notrain
3/6/2024,34.0,26.9,29.2,39.3,30.6,34.4,25.2,80.7,28.4,18.4,174.9,1008.8,58.1,9.2,301.4,26.0,10,0.86,2,Partly cloudy throughout the day.,notrain
3/7/2024,35.0,27.0,29.5,40.6,29.6,34.9,25.1,78.5,43.9,22.3,162.1,1008.8,54.6,9.0,246.0,21.2,10,0.89,2,Partly cloudy throughout the day.,notrain
3/8/2024,36.0,26.0,30.3,37.4,26.0,32.2,20.7,59.1,42.1,25.9,141.4,1009.7,48.8,10.3,306.0,26.5,10,0.93,2,Partly cloudy throughout the day.,notrain
3/9/2024,36.0,26.0,30.0,36.9,26.0,31.3,20.1,58.1,39.6,19.9,127.9,1010.5,40.6,9.7,262.0,22.7,10,0.96,2,Partly cloudy throughout the day.,notrain
3/10/2024,35.8,26.0,30.1,36.7,26.0,31.6,19.4,54.3,48.2,25.9,126.2,1012.6,45.6,10.1,279.7,24.3,10,0.0,2,Partly cloudy throughout the day.,notrain
3/11/2024,37.0,25.0,30.6,38.6,25.0,31.9,19.1,52.2,42.8,18.9,128.1,1012.5,22.8,10.3,307.9,26.7,10,0.03,2,Partly cloudy throughout the day.,notrain
3/12/2024,35.8,27.0,30.8,38.5,28.8,33.1,20.6,56.1,41.8,17.3,136.0,1012.1,41.1,10.0,281.4,24.1,10,0.06,2,Partly cloudy throughout the day.,notrain
13/03/24,35.0,27.0,30.1,37.3,28.8,32.6,21.1,59.5,39.2,19.9,140.2,1012.2,48.1,10.3,230.4,20.0,9,0.09,2,Partly cloudy throughout the day.,rain
14/03/24,36.0,26.9,29.8,38.9,30.0,33.1,22.5,67.2,38.5,24.5,149.5,1011.9,47.7,10.3,223.9,19.3,9,0.13,2,Partly cloudy throughout the day.,notrain
15/03/24,35.0,26.0,29.4,37.7,26.0,31.7,22.0,66.6,36.0,22.3,145.9,1012.1,39.5,10.3,292.8,25.3,10,0.16,2,Partly cloudy throughout the day.,notrain
16/03/24,36.0,26.0,30.0,38.5,26.0,32.1,21.6,63.9,38.5,17.7,137.0,1012.4,39.0,10.3,290.6,25.1,10,0.2,2,Partly cloudy throughout the day.,notrain
17/03/24,35.0,26.9,30.3,37.7,29.6,32.8,21.2,60.2,41.8,19.9,147.5,1012.0,45.0,10.3,289.5,24.9,10,0.25,2,Partly cloudy throughout the day.,notrain
18/03/24,35.7,26.9,29.9,38.5,29.1,32.3,21.2,61.5,43.2,20.5,147.0,1010.7,41.7,10.3,283.1,24.6,10,0.26,2,Partly cloudy throughout the day.,notrain
19/03/24,35.0,25.9,29.9,36.4,25.9,31.3,20.0,57.6,45.4,22.3,137.1,1011.6,28.6,10.3,318.7,27.6,10,0.3,2,Partly cloudy throughout the day.,notrain
20/03/24,37.0,24.1,29.9,37.7,24.1,31.2,20.2,59.0,35.3,16.7,123.9,1012.4,21.1,9.8,314.1,27.1,10,0.33,2,Partly cloudy throughout the day.,notrain
21/03/24,35.0,26.0,29.9,37.7,26.0,32.2,21.4,61.9,44.6,24.1,139.4,1011.0,46.6,9.5,289.9,25.1,10,0.36,2,Partly cloudy throughout the day.,notrain
22/03/24,35.0,26.9,30.0,37.7,28.8,32.3,20.9,60.0,39.2,25.9,142.0,1009.0,37.0,10.9,309.5,26.9,10,0.4,2,Partly cloudy throughout the day.,notrain
23/03/24,34.0,27.0,29.6,38.0,30.1,33.3,23.3,70.9,35.3,22.3,152.5,1010.0,43.0,10.3,262.2,22.6,9,0.43,2,Partly cloudy throughout the day.,notrain
24/03/24,35.0,27.0,29.9,40.6,30.5,34.3,24.0,72.9,32.8,24.1,153.0,1011.2,34.6,10.0,312.2,27.0,10,0.46,2,Partly cloudy throughout the day.,notrain
25/03/24,35.0,27.0,30.0,40.6,31.0,35.0,24.6,74.7,33.8,20.5,156.2,1011.1,51.4,10.3,311.8,27.1,10,0.5,2,Partly cloudy throughout the day.,notrain
26/03/24,37.0,28.0,31.2,41.0,31.3,34.9,22.4,61.9,44.3,22.9,142.9,1011.9,39.6,10.2,316.5,27.3,10,0.53,2,Partly cloudy throughout the day.,notrain
27/03/24,37.0,28.0,31.3,40.8,30.0,34.6,21.8,58.3,43.6,20.3,136.0,1012.8,45.2,10.3,245.5,21.3,10,0.57,2,Partly cloudy throughout the day.,notrain
28/03/24,35.0,27.0,30.3,40.5,30.5,35.4,24.4,72.6,36.7,18.4,152.7,1011.6,36.5,10.0,259.7,22.3,9,0.6,3,Partly cloudy throughout the day with late afternoon rain.,rain
29/03/24,35.0,27.0,30.2,39.4,31.0,35.7,24.8,75.1,33.5,18.4,148.0,1011.3,49.5,9.8,270.3,23.4,9,0.64,2,Partly cloudy throughout the day.,notrain
30/03/24,36.0,27.0,31.0,41.8,31.0,36.7,24.7,71.5,34.6,22.3,160.3,1012.3,39.3,9.5,276.4,23.9,10,0.67,2,Partly cloudy throughout the day.,notrain
31/03/24,36.0,28.0,31.0,40.7,33.4,37.0,24.9,72.5,26.6,16.6,152.8,1011.7,38.1,10.0,253.0,21.9,10,0.7,2,Partly cloudy throughout the day.,notrain
4/1/2024,36.0,28.0,31.0,42.0,34.4,38.3,26.0,76.8,23.8,18.4,172.7,1009.7,60.4,10.0,248.0,21.5,10,0.74,3,Partly cloudy throughout the day with late afternoon rain.,rain
4/2/2024,35.0,28.9,30.9,43.8,34.0,37.7,25.4,74.1,24.8,18.4,168.1,1009.0,41.6,10.2,275.9,23.7,10,0.75,2,Partly cloudy throughout the day.,notrain
4/3/2024,36.0,27.9,31.0,39.8,33.4,36.5,24.3,70.6,25.2,18.4,171.7,1009.4,48.4,10.3,298.0,25.7,10,0.81,2,Partly cloudy throughout the day.,notrain
4/4/2024,36.0,28.0,31.1,41.9,34.3,37.6,25.1,72.3,25.6,18.4,166.6,1008.7,49.6,10.3,314.5,27.2,10,0.84,2,Partly cloudy throughout the day.,notrain
4/5/2024,35.0,28.9,30.8,43.3,33.5,37.7,25.4,73.7,33.1,20.5,159.7,1008.4,54.0,10.3,248.9,21.5,8,0.88,2,Partly cloudy throughout the day.,notrain
4/6/2024,35.0,28.0,30.6,39.5,31.9,35.0,23.2,66.0,37.4,24.8,154.4,1009.0,41.2,10.3,320.3,27.5,10,0.91,2,Partly cloudy throughout the day.,notrain
4/7/2024,36.0,27.0,30.8,43.2,31.2,36.9,25.0,73.6,34.6,23.8,151.1,1008.4,48.5,10.2,316.1,27.4,10,0.95,2,Partly cloudy throughout the day.,notrain
4/8/2024,36.0,27.9,31.0,41.9,33.3,36.9,24.7,71.2,36.0,22.3,149.0,1009.0,36.1,10.3,315.9,27.3,10,0.98,2,Partly cloudy throughout the day.,notrain
4/9/2024,37.0,28.0,31.6,42.0,33.4,36.7,23.7,65.7,42.1,24.1,145.1,1009.3,29.1,10.3,321.5,27.7,10,0.0,2,Partly cloudy throughout the day.,notrain
4/10/2024,37.7,27.0,31.8,40.4,30.1,35.2,21.7,57.0,43.9,24.1,137.1,1010.5,34.4,10.3,315.9,27.2,10,0.05,2,Partly cloudy throughout the day.,notrain
4/11/2024,37.8,27.9,32.0,41.0,29.6,34.6,20.5,51.7,44.6,21.6,133.0,1009.8,26.0,10.3,322.8,28.0,10,0.08,2,Partly cloudy throughout the day.,notrain
4/12/2024,37.0,28.9,32.0,39.3,32.0,35.3,21.3,55.2,45.4,20.5,142.4,1009.4,42.8,10.3,316.8,27.3,10,0.11,2,Partly cloudy throughout the day.,notrain
13/04/24,35.0,28.9,31.1,41.9,32.7,36.8,24.2,67.6,42.1,22.3,151.4,1009.5,44.3,10.3,221.4,19.2,9,0.15,2,Partly cloudy throughout the day.,notrain
14/04/24,35.0,27.9,30.7,40.6,32.5,35.9,24.1,69.4,31.0,20.5,158.9,1010.4,34.1,10.3,319.4,27.7,10,0.18,2,Partly cloudy throughout the day.,notrain
15/04/24,36.0,28.0,31.1,40.8,33.4,37.4,24.8,71.6,31.0,22.3,155.0,1010.8,48.2,10.3,318.7,27.7,10,0.21,2,Partly cloudy throughout the day.,notrain
16/04/24,37.0,28.0,31.7,43.2,33.5,37.6,24.4,68.2,37.1,22.3,144.0,1009.3,33.7,10.3,319.0,27.7,10,0.25,2,Partly cloudy throughout the day.,notrain
17/04/24,35.0,28.9,31.4,39.4,34.6,36.5,23.5,65.2,35.6,20.5,160.2,1009.1,39.0,10.3,275.8,23.9,10,0.28,3,Partly cloudy throughout the day with early morning rain.,rain
18/04/24,36.0,27.9,31.3,39.8,33.2,36.2,23.5,66.1,28.4,18.4,181.4,1008.0,48.6,10.3,309.8,26.7,10,0.31,2,Partly cloudy throughout the day.,notrain
19/04/24,37.0,27.0,31.3,42.0,31.2,37.3,24.6,69.9,26.3,20.5,184.7,1007.0,53.8,10.1,278.0,24.0,10,0.34,2,Partly cloudy throughout the day.,notrain
20/04/24,35.0,28.0,31.1,40.6,32.9,36.1,23.6,66.7,26.6,19.6,174.2,1007.2,47.5,10.3,318.6,27.6,10,0.38,2,Partly cloudy throughout the day.,notrain
21/04/24,37.0,28.9,31.7,40.1,34.2,36.4,23.1,62.5,25.6,14.8,159.2,1007.9,47.7,10.3,316.4,27.2,10,0.41,2,Partly cloudy throughout the day.,notrain
22/04/24,36.0,28.9,31.4,43.2,34.3,37.2,24.2,66.8,24.5,18.4,170.8,1007.8,36.6,10.3,312.8,26.9,10,0.44,2,Partly cloudy throughout the day.,notrain
23/04/24,36.0,28.9,31.8,39.6,34.2,37.1,23.6,64.9,27.7,16.6,176.2,1007.3,51.6,10.3,310.3,26.7,10,0.47,2,Partly cloudy throughout the day.,notrain
24/04/24,37.0,28.9,31.9,43.2,34.5,38.5,24.8,67.8,25.9,20.5,166.3,1007.2,56.1,10.3,312.3,27.0,10,0.5,2,Partly cloudy throughout the day.,notrain
25/04/24,37.0,28.9,32.5,44.7,37.3,41.2,26.1,71.5,27.4,24.1,162.2,1007.3,44.3,10.3,305.1,26.2,10,0.54,3,Partly cloudy throughout the day with morning rain.,rain
26/04/24,37.0,29.9,32.6,43.2,37.7,40.5,25.4,68.7,28.1,23.2,163.6,1007.1,45.9,10.3,310.2,26.8,10,0.58,2,Partly cloudy throughout the day.,notrain
27/04/24,37.0,29.9,32.6,45.3,37.9,41.0,25.7,69.4,29.2,22.3,162.0,1006.7,41.4,10.3,308.0,26.5,10,0.61,2,Clearing in the afternoon.,notrain
28/04/24,38.0,29.9,33.0,43.3,38.5,40.5,24.9,65.6,27.0,20.5,177.9,1008.0,41.3,10.3,277.9,24.1,10,0.65,2,Partly cloudy throughout the day.,notrain
29/04/24,39.0,29.0,33.0,43.6,37.9,40.7,25.1,66.9,29.9,18.4,185.1,1008.4,43.6,10.3,316.2,27.2,10,0.68,2,Partly cloudy throughout the day.,notrain
30/04/24,37.0,29.0,32.5,43.8,38.1,41.1,25.9,71.0,29.9,18.4,182.8,1006.4,52.0,10.2,270.3,23.3,9,0.72,2,Partly cloudy throughout the day.,notrain
5/1/2024,38.0,29.9,32.9,44.4,39.1,41.2,25.6,68.2,37.1,20.5,189.8,1005.7,46.8,10.1,312.8,26.9,10,0.75,2,Partly cloudy throughout the day.,notrain
5/2/2024,38.0,30.0,32.9,42.3,38.8,40.9,25.4,67.5,31.3,22.3,170.9,1006.8,47.7,10.2,285.5,24.5,10,0.79,2,Partly cloudy throughout the day.,notrain
5/3/2024,38.0,30.0,32.8,45.8,38.8,41.4,25.8,68.4,31.7,18.4,153.6,1007.6,51.4,10.3,312.8,26.9,10,0.83,3,Partly cloudy throughout the day with late afternoon rain.,rain
5/4/2024,37.0,28.9,32.0,43.2,35.1,39.2,25.2,69.4,25.6,18.4,166.1,1007.6,71.0,10.0,231.7,20.0,10,0.86,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
5/5/2024,35.0,27.0,29.9,42.1,31.2,36.6,25.8,80.1,24.1,27.8,155.1,1007.6,60.1,9.2,215.5,18.6,8,0.9,3,Partly cloudy throughout the day with rain.,rain
5/6/2024,36.0,27.0,31.4,43.8,31.2,37.9,25.1,71.5,28.8,24.1,146.4,1008.5,45.0,9.3,274.3,23.7,9,0.93,3,Partly cloudy throughout the day with early morning rain.,rain
5/7/2024,36.0,26.0,30.9,43.2,26.0,37.1,25.2,74.4,44.6,24.8,143.5,1009.7,48.7,9.6,233.8,20.3,10,0.97,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
5/8/2024,36.0,27.0,31.1,43.2,31.2,37.4,25.2,73.9,40.0,21.6,115.3,1009.0,62.7,8.8,263.5,22.7,10,0.0,3,Partly cloudy throughout the day with rain clearing later.,rain
5/9/2024,37.0,29.0,31.7,43.2,35.6,39.0,25.3,70.6,37.8,22.3,130.9,1008.7,51.7,9.6,187.6,16.1,9,0.03,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
5/10/2024,37.8,28.0,32.1,42.3,34.5,38.9,25.0,69.0,33.1,21.2,135.7,1009.1,35.6,9.9,277.5,24.0,10,0.07,2,Partly cloudy throughout the day.,notrain
5/11/2024,37.0,29.9,32.3,42.1,37.2,39.5,25.0,67.5,35.3,18.4,120.5,1010.0,49.2,10.2,239.9,20.7,9,0.1,3,Partly cloudy throughout the day with late afternoon rain.,rain
5/12/2024,36.8,29.9,32.4,44.6,38.6,41.1,26.0,70.9,31.7,18.4,134.0,1009.4,48.6,10.3,259.3,22.4,10,0.13,3,Partly cloudy throughout the day with rain.,rain
13/05/24,37.0,29.0,32.3,43.2,35.6,40.1,25.4,68.7,31.7,21.2,150.8,1008.5,47.1,10.3,227.7,19.5,9,0.16,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
14/05/24,37.0,28.0,31.3,43.2,33.5,38.3,25.5,72.9,30.2,21.6,123.1,1008.8,52.8,9.5,217.6,18.8,10,0.2,3,Partly cloudy throughout the day with rain.,rain
15/05/24,37.6,24.0,30.8,43.2,24.0,36.4,25.0,74.5,38.9,23.5,121.0,1009.4,61.1,9.3,202.3,17.4,9,0.25,3,Partly cloudy throughout the day with late afternoon rain.,rain
16/05/24,35.0,26.0,29.2,43.5,26.0,35.4,26.6,87.3,64.8,40.7,117.1,1009.0,55.1,8.5,212.1,18.2,9,0.26,3,Partly cloudy throughout the day with rain.,rain
17/05/24,34.0,28.0,30.7,42.3,35.5,39.6,26.9,81.0,25.2,19.3,162.9,1008.6,50.8,9.3,272.1,23.7,9,0.29,3,Partly cloudy throughout the day with late afternoon rain.,rain
18/05/24,35.1,28.0,31.0,43.5,34.5,39.7,26.7,79.4,20.2,13.0,150.4,1006.9,57.5,8.8,295.0,25.6,10,0.33,3,Partly cloudy throughout the day with rain.,rain
19/05/24,35.0,27.0,31.1,44.3,31.8,39.9,26.8,80.2,18.7,16.6,241.8,1005.8,57.2,9.5,272.8,23.5,9,0.36,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
20/05/24,36.0,27.0,30.4,44.6,31.3,38.5,26.8,83.2,20.9,24.1,189.6,1005.9,60.6,9.0,219.6,18.9,10,0.39,3,Partly cloudy throughout the day with late afternoon rain.,rain
21/05/24,34.9,25.1,28.7,41.9,25.1,32.9,25.8,86.6,20.2,25.9,191.8,1007.3,71.9,8.3,166.5,14.5,7,0.42,3,Partly cloudy throughout the day with rain.,rain
22/05/24,35.0,27.0,29.9,44.1,31.7,38.1,27.0,85.4,21.6,22.5,203.9,1007.5,46.4,9.0,210.4,18.1,8,0.46,3,Partly cloudy throughout the day with late afternoon rain.,rain
23/05/24,33.0,28.0,29.3,43.4,33.5,37.4,27.1,88.4,19.1,14.8,193.9,1007.6,49.3,9.2,245.5,21.2,9,0.5,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
24/05/24,37.0,27.0,31.1,43.4,31.8,39.2,26.4,78.3,25.2,13.0,139.3,1007.5,52.1,9.5,295.7,25.5,9,0.52,3,Partly cloudy throughout the day with late afternoon rain.,rain
25/05/24,37.0,29.9,32.4,46.0,40.0,42.0,26.6,73.1,25.2,18.4,160.0,1008.0,46.5,10.3,275.9,23.7,10,0.56,3,Partly cloudy throughout the day with late afternoon rain.,rain
26/05/24,34.9,26.0,30.5,45.3,26.0,38.5,26.5,79.8,19.4,29.5,228.7,1008.8,56.9,9.9,283.3,24.5,9,0.59,3,Partly cloudy throughout the day with rain.,rain
27/05/24,37.0,28.7,31.7,46.8,36.4,41.2,26.9,78.0,26.3,22.3,226.9,1007.1,51.6,10.1,204.2,17.6,9,0.63,3,Partly cloudy throughout the day with late afternoon rain.,rain
28/05/24,32.0,28.9,29.9,44.3,36.8,39.8,27.9,89.2,26.3,17.0,246.6,1007.3,75.4,9.4,218.9,18.8,8,0.67,3,Partly cloudy throughout the day with early morning rain.,rain
29/05/24,34.0,28.0,30.7,44.1,34.4,39.1,26.7,80.7,24.5,16.6,276.6,1006.7,65.6,9.3,192.6,16.6,8,0.7,3,Partly cloudy throughout the day with rain.,rain
30/05/24,34.0,27.0,29.5,44.1,31.2,37.0,26.7,86.4,24.5,24.1,248.4,1007.2,77.3,9.1,74.4,6.4,4,0.74,3,Partly cloudy throughout the day with late afternoon rain.,rain
31/05/24,34.0,26.0,28.5,42.3,26.0,33.1,25.9,88.8,20.2,35.3,236.0,1008.3,87.2,8.9,173.0,15.0,9,0.75,3,Partly cloudy throughout the day with rain.,rain
6/1/2024,35.0,26.0,29.7,43.0,26.0,35.2,25.7,81.4,14.8,14.8,230.3,1010.2,59.6,9.4,217.3,18.9,9,0.81,3,Partly cloudy throughout the day with rain.,rain
6/2/2024,34.0,27.0,30.2,43.8,31.6,37.2,26.1,80.4,21.6,16.6,318.5,1010.4,42.3,8.9,270.0,23.3,9,0.85,3,Partly cloudy throughout the day with early morning rain.,rain
6/3/2024,36.0,28.0,31.6,42.3,34.5,38.7,25.4,72.1,23.8,18.4,292.3,1008.9,41.0,10.0,292.6,25.2,9,0.88,2,Partly cloudy throughout the day.,notrain
6/4/2024,37.0,28.0,32.3,46.3,33.5,40.5,25.9,71.6,24.5,18.4,251.2,1008.3,49.0,10.2,248.5,21.6,9,0.92,2,Partly cloudy throughout the day.,notrain
6/5/2024,35.0,29.0,30.9,45.3,35.6,39.9,26.8,80.2,23.4,24.1,244.4,1009.2,69.9,9.0,196.7,17.0,8,0.95,3,Partly cloudy throughout the day with afternoon rain.,rain
6/6/2024,36.0,28.0,31.4,45.4,35.6,40.3,26.6,77.8,22.7,15.3,277.9,1009.4,56.3,9.0,275.3,23.9,9,0.0,3,Partly cloudy throughout the day with late afternoon rain.,rain
6/7/2024,33.0,26.0,28.4,43.4,26.0,34.7,26.7,90.7,23.0,20.5,250.1,1008.3,60.6,8.9,229.7,19.6,8,0.02,3,Partly cloudy throughout the day with afternoon rain.,rain
6/8/2024,35.0,26.0,29.3,43.5,26.0,35.1,26.0,84.0,25.9,24.1,262.4,1007.1,72.7,9.2,231.6,20.1,9,0.05,3,Partly cloudy throughout the day with late afternoon rain.,rain
6/9/2024,32.0,26.9,29.4,44.1,31.0,36.6,26.3,83.5,48.2,27.7,247.2,1007.4,53.0,9.3,96.0,8.5,5,0.09,3,Partly cloudy throughout the day with early morning rain.,rain
6/10/2024,32.0,27.9,29.6,37.7,32.7,34.7,24.2,73.9,31.0,33.5,243.2,1009.3,44.8,9.6,227.3,19.7,9,0.12,3,Partly cloudy throughout the day with afternoon rain.,rain
6/11/2024,35.0,27.9,30.8,40.6,32.5,36.9,24.9,72.0,23.4,18.4,256.3,1010.3,52.0,10.1,221.0,19.0,10,0.15,3,Partly cloudy throughout the day with late afternoon rain.,rain
6/12/2024,36.0,27.0,30.7,41.9,31.1,36.9,25.2,74.8,25.6,20.5,273.8,1010.4,44.7,10.1,205.8,17.7,9,0.18,3,Partly cloudy throughout the day with afternoon rain.,rain
13/06/24,35.0,27.0,31.4,43.3,31.1,38.3,25.3,71.9,27.0,18.4,287.8,1008.4,41.3,9.9,276.1,23.7,10,0.22,2,Partly cloudy throughout the day.,notrain
14/06/24,36.0,26.0,30.1,43.8,26.0,37.5,26.6,83.7,35.3,27.4,252.5,1006.5,48.2,9.2,219.1,18.9,9,0.25,3,Partly cloudy throughout the day with late afternoon rain.,rain
15/06/24,35.0,25.0,30.6,45.7,25.0,38.8,26.7,81.7,57.6,31.7,241.9,1006.2,53.7,9.7,236.7,20.3,9,0.28,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
16/06/24,35.0,24.0,29.1,40.6,24.0,33.1,24.4,78.0,28.8,16.6,230.3,1007.7,54.1,9.4,227.9,19.6,9,0.31,3,Partly cloudy throughout the day with rain clearing later.,rain
17/06/24,35.0,26.9,29.9,41.9,31.0,36.1,25.7,80.4,21.2,18.4,234.5,1007.8,60.3,9.5,181.8,15.6,9,0.34,3,Partly cloudy throughout the day with late afternoon rain.,rain
18/06/24,35.1,26.9,30.4,43.1,31.5,36.9,25.7,78.3,27.0,20.5,244.1,1007.2,55.8,9.9,246.9,21.3,9,0.38,3,Partly cloudy throughout the day with late afternoon rain.,rain
19/06/24,35.0,27.9,30.5,43.3,33.3,36.8,25.2,74.6,44.6,25.9,244.6,1006.0,58.9,10.2,232.9,20.1,10,0.41,3,Partly cloudy throughout the day with rain.,rain
20/06/24,33.0,24.1,29.5,40.6,24.1,35.2,25.2,78.5,33.5,22.9,257.1,1005.4,69.7,9.9,157.1,13.5,7,0.44,3,Partly cloudy throughout the day with rain.,rain
21/06/24,31.0,25.0,26.8,37.8,25.0,28.9,24.4,87.1,29.5,24.1,284.5,1005.3,68.6,9.3,111.1,9.6,6,0.47,3,Partly cloudy throughout the day with rain.,rain
22/06/24,31.9,25.0,28.0,39.0,25.0,31.5,24.5,81.9,43.9,33.5,235.4,1005.6,78.1,9.9,103.5,9.0,4,0.5,3,Partly cloudy throughout the day with early morning rain.,rain
23/06/24,31.0,25.0,27.6,36.5,25.0,30.4,23.8,80.2,42.8,37.1,239.1,1007.1,68.2,10.3,59.0,5.2,5,0.54,3,Partly cloudy throughout the day with late afternoon rain.,rain
24/06/24,30.0,25.0,27.6,35.1,25.0,30.7,24.1,81.7,32.4,30.1,231.2,1007.5,78.4,10.3,117.2,10.1,6,0.58,3,Partly cloudy throughout the day with afternoon rain.,rain
25/06/24,32.1,25.0,28.5,38.0,25.0,32.1,23.9,77.0,28.4,24.8,245.7,1007.3,72.9,10.4,130.5,11.2,6,0.61,3,Partly cloudy throughout the day with rain.,rain
26/06/24,32.9,25.0,28.7,39.1,25.0,32.4,23.9,76.2,18.7,18.4,301.2,1007.5,64.9,10.3,141.6,12.2,6,0.65,3,Partly cloudy throughout the day with rain.,rain
27/06/24,32.0,25.0,28.0,39.2,25.0,31.7,24.7,82.7,16.9,25.2,283.2,1008.7,71.6,10.0,205.2,17.5,9,0.69,3,Partly cloudy throughout the day with late afternoon rain.,rain
28/06/24,33.0,25.0,29.0,40.6,25.0,33.1,24.6,78.2,23.4,22.3,132.6,1008.6,49.2,9.7,275.9,23.9,9,0.72,3,Partly cloudy throughout the day with early morning rain.,rain
29/06/24,33.0,27.0,29.9,41.8,31.2,36.0,25.3,76.8,25.6,22.3,157.7,1009.2,59.8,9.9,287.3,24.8,9,0.75,3,Partly cloudy throughout the day with afternoon rain.,rain
30/06/24,35.0,27.0,30.3,41.9,30.1,35.5,24.1,70.1,21.6,22.2,222.4,1009.6,67.8,10.3,238.0,20.6,9,0.79,3,Partly cloudy throughout the day with rain.,rain
7/1/2024,33.0,26.0,29.8,40.6,26.0,35.2,24.6,74.2,20.9,29.3,258.9,1008.2,61.7,10.3,269.9,23.3,8,0.83,3,Partly cloudy throughout the day with morning rain.,rain
7/2/2024,34.5,26.0,29.4,42.8,26.0,34.4,25.0,78.5,33.8,18.9,274.0,1006.5,74.7,10.0,231.7,20.0,9,0.87,3,Partly cloudy throughout the day with late afternoon rain.,rain
7/3/2024,32.0,25.1,27.9,39.2,25.1,30.9,24.6,83.1,20.5,14.7,247.1,1008.2,44.2,9.6,179.6,15.5,7,0.9,3,Partly cloudy throughout the day with late afternoon rain.,rain
7/4/2024,30.6,25.0,27.3,37.9,25.0,29.7,24.6,85.3,17.6,16.6,225.0,1010.0,66.0,9.7,176.1,15.1,8,0.94,3,Partly cloudy throughout the day with late afternoon rain.,rain
7/5/2024,33.0,25.6,28.9,39.9,25.6,32.3,24.1,76.7,23.0,18.5,294.0,1007.9,49.9,9.5,241.0,20.8,9,0.97,3,Partly cloudy throughout the day with afternoon rain.,rain
7/6/2024,34.9,26.0,30.1,41.6,26.0,35.1,24.8,74.5,23.8,17.3,177.2,1006.0,55.1,10.1,279.2,24.0,10,0.0,3,Partly cloudy throughout the day with late afternoon rain.,rain
7/7/2024,33.0,27.0,29.6,39.8,30.6,35.3,24.9,76.5,25.6,19.8,195.8,1006.9,65.0,10.2,245.4,21.2,9,0.04,3,Partly cloudy throughout the day with late afternoon rain.,rain
7/8/2024,33.4,25.4,29.0,39.8,25.4,33.2,24.5,77.9,46.4,23.4,225.0,1007.1,70.2,10.2,232.0,20.0,9,0.07,3,Partly cloudy throughout the day with rain.,rain
7/9/2024,32.6,25.6,29.5,40.6,25.6,34.3,24.9,77.3,25.9,16.6,200.9,1008.3,74.8,9.9,175.4,15.0,8,0.11,3,Partly cloudy throughout the day with late afternoon rain.,rain
7/10/2024,31.9,24.4,28.0,37.8,24.4,31.3,24.3,81.0,40.7,21.6,224.8,1009.8,61.9,9.8,250.2,21.7,9,0.14,3,Partly cloudy throughout the day with late afternoon rain.,rain
7/11/2024,31.0,25.0,27.4,37.7,25.0,29.8,24.4,84.2,59.4,34.0,249.6,1008.5,76.2,10.0,180.7,15.7,8,0.17,3,Partly cloudy throughout the day with late afternoon rain.,rain
7/12/2024,31.6,25.9,28.0,37.8,25.9,30.9,24.0,79.2,44.6,29.3,249.3,1006.8,78.9,10.3,197.5,17.0,9,0.2,3,Partly cloudy throughout the day with late afternoon rain.,rain
13/07/24,31.0,25.4,28.0,36.5,25.4,30.9,23.6,77.5,43.6,21.8,263.5,1005.4,68.0,10.2,124.3,10.6,8,0.23,3,Partly cloudy throughout the day with a chance of rain throughout the day.,rain
14/07/24,30.6,24.4,26.7,35.9,24.4,28.2,23.8,84.7,46.4,32.7,263.9,1005.3,85.9,10.0,197.9,17.2,8,0.25,3,Partly cloudy throughout the day with late afternoon rain.,rain
15/07/24,32.6,24.0,27.7,38.7,24.0,29.9,24.0,81.5,49.3,19.8,264.9,1005.1,85.8,11.0,195.4,16.7,7,0.3,3,Partly cloudy throughout the day with late afternoon rain.,rain
16/07/24,30.6,24.4,26.9,36.6,24.4,29.2,24.4,86.7,42.1,24.9,249.8,1005.4,77.5,9.6,180.9,15.7,8,0.33,3,Partly cloudy throughout the day with late afternoon rain.,rain
17/07/24,31.4,25.0,26.4,39.2,25.0,27.9,23.9,86.5,57.6,33.6,236.0,1006.1,73.1,9.8,44.7,4.0,4,0.36,3,Partly cloudy throughout the day with late afternoon rain.,rain
